sep=;
Astrée Analysis Report
1. Results
1.1. Data flow
Variable;Function;Access;Process;Application;Core;Data races;Shared variable;Variable class;Location
Process;error;write;Process 19: T2_periodic_9ms;OS_App0_Core1;OsCore_Core1;no;yes;global;osek_stub.c:1131.4-21
Process;error;write;Process 19: T2_periodic_9ms;OS_App0_Core1;OsCore_Core1;no;yes;global;osek_stub.c:1133.4-21
Process;TerminateTask;read;Process 10: T5_AltitudeObserver;OS_App1_Core2;OsCore_Core0;no;yes;global;osek_stub.c:1226.62-79
Process;TerminateTask;read;Process 10: T5_AltitudeObserver;OS_App1_Core2;OsCore_Core0;no;yes;global;osek_stub.c:1233.6-32
Process;ActivateTask;read;Process 23: T6_periodic_9ms;OS_App0_Core2;OsCore_Core0;no;yes;global;osek_stub.c:1164.62-79
Process;ActivateTask;read;Process 23: T6_periodic_9ms;OS_App0_Core2;OsCore_Core0;no;yes;global;osek_stub.c:1171.6-32
Process;error;write;Process 23: T6_periodic_9ms;OS_App0_Core2;OsCore_Core0;no;yes;global;osek_stub.c:1131.4-21
Process;error;write;Process 23: T6_periodic_9ms;OS_App0_Core2;OsCore_Core0;no;yes;global;osek_stub.c:1133.4-21
Process;StartCoreExec;read;Process 2: core_init;core_init OsCore_Core2;OsCore_Core2;no;yes;global;osek_stub.c:4333.68-84
Process;error;write;Process 2: core_init;core_init OsCore_Core2;OsCore_Core2;no;yes;global;osek_stub.c:1131.4-21
Process;error;write;Process 2: core_init;core_init OsCore_Core2;OsCore_Core2;no;yes;global;osek_stub.c:1133.4-21
Process;TerminateTask;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;yes;global;osek_stub.c:1226.62-79
Process;TerminateTask;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;yes;global;osek_stub.c:1233.6-32
Process;TerminateTask;read;Process 5: IdleTask_OsCore_Core2;SystemApplication_OsCore_Core2;OsCore_Core2;no;yes;global;osek_stub.c:1226.62-79
Process;TerminateTask;read;Process 5: IdleTask_OsCore_Core2;SystemApplication_OsCore_Core2;OsCore_Core2;no;yes;global;osek_stub.c:1233.6-32
Process;TerminateTask;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;yes;global;osek_stub.c:1226.62-79
Process;TerminateTask;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;yes;global;osek_stub.c:1233.6-32
Process;TerminateTask;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;yes;global;osek_stub.c:1226.62-79
Process;TerminateTask;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;yes;global;osek_stub.c:1233.6-32
Process;StartCoreExec;read;Process 1: core_init;core_init OsCore_Core1;OsCore_Core1;no;yes;global;osek_stub.c:4333.68-84
Process;error;write;Process 1: core_init;core_init OsCore_Core1;OsCore_Core1;no;yes;global;osek_stub.c:1131.4-21
Process;error;write;Process 1: core_init;core_init OsCore_Core1;OsCore_Core1;no;yes;global;osek_stub.c:1133.4-21
Process;ActivateTask;read;Process 18: T1_periodic_9ms;OS_App0_Core0;OsCore_Core1;no;yes;global;osek_stub.c:1164.62-79
Process;ActivateTask;read;Process 18: T1_periodic_9ms;OS_App0_Core0;OsCore_Core1;no;yes;global;osek_stub.c:1171.6-32
Process;error;write;Process 18: T1_periodic_9ms;OS_App0_Core0;OsCore_Core1;no;yes;global;osek_stub.c:1131.4-21
Process;error;write;Process 18: T1_periodic_9ms;OS_App0_Core0;OsCore_Core1;no;yes;global;osek_stub.c:1133.4-21
Process;TerminateTask;read;Process 9: T4_HeightObserver;OS_App1_Core1;OsCore_Core2;no;yes;global;osek_stub.c:1226.62-79
Process;TerminateTask;read;Process 9: T4_HeightObserver;OS_App1_Core1;OsCore_Core2;no;yes;global;osek_stub.c:1233.6-32
Process;ActivateTask;read;Process 21: T4_periodic_3ms;OS_App1_Core1;OsCore_Core2;no;yes;global;osek_stub.c:1164.62-79
Process;ActivateTask;read;Process 21: T4_periodic_3ms;OS_App1_Core1;OsCore_Core2;no;yes;global;osek_stub.c:1171.6-32
Process;error;write;Process 21: T4_periodic_3ms;OS_App1_Core1;OsCore_Core2;no;yes;global;osek_stub.c:1131.4-21
Process;error;write;Process 21: T4_periodic_3ms;OS_App1_Core1;OsCore_Core2;no;yes;global;osek_stub.c:1133.4-21
Process;OSEKmainMulticore;write;main-process;;;no;yes;global;osek_stub.c:4358.6-22
Process;OSEKmainMulticore;write;main-process;;;no;yes;global;osek_stub.c:4359.6-25
Process;OSEKmainMulticore;write;main-process;;;no;yes;global;osek_stub.c:4360.6-31
Process;OSEKmainMulticore;write;main-process;;;no;yes;global;osek_stub.c:4361.6-31
Process;OSEKmainMulticore;write;main-process;;;no;yes;global;osek_stub.c:4362.6-28
Process;OSEKmainMulticore;write;main-process;;;no;yes;global;osek_stub.c:4363.6-21
Process;OSEKmainMulticore;write;main-process;;;no;yes;global;osek_stub.c:4377.6-30
Process;OSEKmainMulticore;write;main-process;;;no;yes;global;osek_stub.c:4378.6-23
Process;OSEKmainMulticore;write;main-process;;;no;yes;global;osek_stub.c:4379.6-27
Process;OSEKmainMulticore;write;main-process;;;no;yes;global;osek_stub.c:4397.6-27
Process;OSEKmainMulticore;write;main-process;;;no;yes;global;osek_stub.c:4398.6-30
Process;OSEKmainMulticore;write;main-process;;;no;yes;global;osek_stub.c:4399.6-23
Process;OSEKmainMulticore;write;main-process;;;no;yes;global;osek_stub.c:4417.6-27
Process;OSEKmainMulticore;write;main-process;;;no;yes;global;osek_stub.c:4418.6-30
Process;OSEKmainMulticore;write;main-process;;;no;yes;global;osek_stub.c:4419.6-23
Process;OSEKmainMulticore;write;main-process;;;no;yes;global;osek_stub.c:4434.6-30
Process;OSEKmainMulticore;write;main-process;;;no;yes;global;osek_stub.c:4435.6-23
Process;StartCoreExec;read;Process 0: core_init;core_init OsCore_Core0;OsCore_Core0;no;yes;global;osek_stub.c:4333.68-84
Process;error;write;Process 0: core_init;core_init OsCore_Core0;OsCore_Core0;no;yes;global;osek_stub.c:1131.4-21
Process;error;write;Process 0: core_init;core_init OsCore_Core0;OsCore_Core0;no;yes;global;osek_stub.c:1133.4-21
Process;TerminateTask;read;Process 11: T6_DSP;OS_App0_Core2;OsCore_Core0;no;yes;global;osek_stub.c:1226.62-79
Process;TerminateTask;read;Process 11: T6_DSP;OS_App0_Core2;OsCore_Core0;no;yes;global;osek_stub.c:1233.6-32
Process;ActivateTask;read;Process 22: T5_periodic_3ms;OS_App1_Core2;OsCore_Core0;no;yes;global;osek_stub.c:1164.62-79
Process;ActivateTask;read;Process 22: T5_periodic_3ms;OS_App1_Core2;OsCore_Core0;no;yes;global;osek_stub.c:1171.6-32
Process;error;write;Process 22: T5_periodic_3ms;OS_App1_Core2;OsCore_Core0;no;yes;global;osek_stub.c:1131.4-21
Process;error;write;Process 22: T5_periodic_3ms;OS_App1_Core2;OsCore_Core0;no;yes;global;osek_stub.c:1133.4-21
Process;ActivateTask;read;Process 20: T3_periodic_9ms;OS_App1_Core0;OsCore_Core1;no;yes;global;osek_stub.c:1164.62-79
Process;ActivateTask;read;Process 20: T3_periodic_9ms;OS_App1_Core0;OsCore_Core1;no;yes;global;osek_stub.c:1171.6-32
Process;error;write;Process 20: T3_periodic_9ms;OS_App1_Core0;OsCore_Core1;no;yes;global;osek_stub.c:1131.4-21
Process;error;write;Process 20: T3_periodic_9ms;OS_App1_Core0;OsCore_Core1;no;yes;global;osek_stub.c:1133.4-21
Sa2_Saturation;STEP_AttitudeController;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:113.27-41
Sa2_Saturation;Sa2_controller_about__X_axis;write;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:198.6-20
Sa2_Saturation;Sa2_controller_about__X_axis;write;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:206.9-23
Sa2_Saturation;Sa2_controller_about__X_axis;write;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:209.9-23
Sa3_Saturation;STEP_AttitudeController;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:107.27-41
Sa3_Saturation;Sa3_controller_about_Y_axis;write;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:290.6-20
Sa3_Saturation;Sa3_controller_about_Y_axis;write;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:298.9-23
Sa3_Saturation;Sa3_controller_about_Y_axis;write;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:301.9-23
Sa4_Yaw_Controller;STEP_AttitudeController;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:101.27-45
Sa4_Yaw_Controller;Sa4_controller_about_Z_axis;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:351.29-47
Sa4_Yaw_Controller;Sa4_controller_about_Z_axis;write;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:349.3-21
Sa5_conversion_g____N;STEP_AttitudeController;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:119.26-47
Sa5_conversion_g____N;Sa5_throttle_correction;write;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:362.3-24
Sb2_Lookup_Table1_axis;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:50.12-20
Sb2_Lookup_Table1_axis;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:54.12-42
Sb2_Lookup_Table1_axis;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:63.14-31
Sb2_Lookup_Table1_axis;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:75.59-69
Sb2_Lookup_Table1_axis;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:75.75-85
Sb2_Lookup_Table1_axis;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:76.4-14
Sb2_Lookup_Table1_map;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:48.13-25
Sb2_Lookup_Table1_map;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:49.13-25
Sb2_Lookup_Table1_map;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:54.29-36
Sb2_Lookup_Table1_map;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:60.23-30
Sb2_Lookup_Table2_axis;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:50.12-20
Sb2_Lookup_Table2_axis;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:54.12-42
Sb2_Lookup_Table2_axis;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:63.14-31
Sb2_Lookup_Table2_axis;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:75.59-69
Sb2_Lookup_Table2_axis;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:75.75-85
Sb2_Lookup_Table2_axis;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:76.4-14
Sb2_Lookup_Table2_map;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:48.13-25
Sb2_Lookup_Table2_map;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:49.13-25
Sb2_Lookup_Table2_map;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:54.29-36
Sb2_Lookup_Table2_map;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:60.23-30
Sb2_Lookup_Table3_axis;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:50.12-20
Sb2_Lookup_Table3_axis;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:54.12-42
Sb2_Lookup_Table3_axis;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:63.14-31
Sb2_Lookup_Table3_axis;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:75.59-69
Sb2_Lookup_Table3_axis;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:75.75-85
Sb2_Lookup_Table3_axis;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:76.4-14
Sb2_Lookup_Table3_map;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:48.13-25
Sb2_Lookup_Table3_map;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:49.13-25
Sb2_Lookup_Table3_map;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:54.29-36
Sb2_Lookup_Table3_map;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:60.23-30
Sb2_Lookup_Table_axis;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:50.12-20
Sb2_Lookup_Table_axis;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:54.12-42
Sb2_Lookup_Table_axis;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:63.14-31
Sb2_Lookup_Table_axis;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:75.59-69
Sb2_Lookup_Table_axis;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:75.75-85
Sb2_Lookup_Table_axis;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:76.4-14
Sb2_Lookup_Table_map;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:48.13-25
Sb2_Lookup_Table_map;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:49.13-25
Sb2_Lookup_Table_map;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:54.29-36
Sb2_Lookup_Table_map;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:60.23-30
Sb3_Lookup_Table_axis;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:50.12-20
Sb3_Lookup_Table_axis;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:54.12-42
Sb3_Lookup_Table_axis;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:63.14-31
Sb3_Lookup_Table_axis;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:75.59-69
Sb3_Lookup_Table_axis;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:75.75-85
Sb3_Lookup_Table_axis;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:76.4-14
Sb3_Lookup_Table_map;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:48.13-25
Sb3_Lookup_Table_map;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:49.13-25
Sb3_Lookup_Table_map;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:54.29-36
Sb3_Lookup_Table_map;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:60.23-30
tor_conv__Lookup_Table1_table;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:52.13-23
tor_conv__Lookup_Table1_table;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:75.11-21
tor_conv__Lookup_Table1_table;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:75.27-37
tor_conv__Lookup_Table1_table;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:75.40-50
tor_conv__Lookup_Table2_table;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:52.13-23
tor_conv__Lookup_Table2_table;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:75.11-21
tor_conv__Lookup_Table2_table;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:75.27-37
tor_conv__Lookup_Table2_table;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:75.40-50
tor_conv__Lookup_Table3_table;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:52.13-23
tor_conv__Lookup_Table3_table;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:75.11-21
tor_conv__Lookup_Table3_table;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:75.27-37
tor_conv__Lookup_Table3_table;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:75.40-50
tor_conv__Lookup_Table_table;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:52.13-23
tor_conv__Lookup_Table_table;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:75.11-21
tor_conv__Lookup_Table_table;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:75.27-37
tor_conv__Lookup_Table_table;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:75.40-50
tor_to_thro_conv__Lookup_Table_table;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:52.13-23
tor_to_thro_conv__Lookup_Table_table;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:75.11-21
tor_to_thro_conv__Lookup_Table_table;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:75.27-37
tor_to_thro_conv__Lookup_Table_table;Tab1DS3I2T3126_b;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController_lut.c:75.40-50
VI_Gain_Value;STEP_HeightObserver;read;Process 9: T4_HeightObserver;OS_App1_Core1;OsCore_Core2;no;no;process local;HeightObserver.c:407.16-29
x_axis__DiscreteTimeIntegrator2;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:522.4-35
x_axis__DiscreteTimeIntegrator2;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:524.3-34
x_axis__DiscreteTimeIntegrator2;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:526.4-35
x_axis__DiscreteTimeIntegrator2;STEP_AttitudeObserver;write;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:524.3-34
x_axis__DiscreteTimeIntegrator3;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:398.37-68
x_axis__DiscreteTimeIntegrator3;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:525.4-35
x_axis__DiscreteTimeIntegrator3;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:534.3-34
x_axis__DiscreteTimeIntegrator3;STEP_AttitudeObserver;write;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:534.3-34
x_axis__DiscreteTimeIntegrator4;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:433.45-76
x_axis__DiscreteTimeIntegrator4;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:584.7-38
x_axis__DiscreteTimeIntegrator4;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:587.3-34
x_axis__DiscreteTimeIntegrator4;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:588.62-93
x_axis__DiscreteTimeIntegrator4;STEP_AttitudeObserver;write;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:587.3-34
x_axis__DiscreteTimeIntegrator5;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:438.45-76
x_axis__DiscreteTimeIntegrator5;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:581.6-37
x_axis__DiscreteTimeIntegrator5;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:583.3-34
x_axis__DiscreteTimeIntegrator5;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:584.66-97
x_axis__DiscreteTimeIntegrator5;STEP_AttitudeObserver;write;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:583.3-34
x_axis__DiscreteTimeIntegrator6;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:408.34-65
x_axis__DiscreteTimeIntegrator6;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:443.43-74
x_axis__DiscreteTimeIntegrator6;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:573.58-89
x_axis__DiscreteTimeIntegrator6;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:580.3-34
x_axis__DiscreteTimeIntegrator6;STEP_AttitudeObserver;write;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:580.3-34
x_axis__DiscreteTimeIntegrator7;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:589.27-58
x_axis__DiscreteTimeIntegrator7;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:593.3-34
x_axis__DiscreteTimeIntegrator7;STEP_AttitudeObserver;write;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:593.3-34
x_axis__VI_Gain;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:524.41-59
x_axis__VI_Gain;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:534.81-99
x_axis__VI_Gain;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:542.31-49
x_axis__VI_Integrator;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:399.4-25
